game_date,home_team,pitch_type,description,launch_speed,launch_angle,stand,p_throws,release_speed,season,pitch_category,swing_outcome
2023-06-14,CHC,FF,foul,79.2,61,L,R,94.4,2023,Fastball,foul
2023-07-31,CHC,ST,foul_tip,,,R,L,84.2,2023,Breaking,whiff
2023-04-26,CHC,SI,hit_into_play,94.8,-2,R,R,91.7,2023,Fastball,in_play
2023-09-10,CHC,FF,hit_into_play,99.0,30,R,R,94.0,2023,Fastball,in_play
2023-06-17,CHC,SL,hit_into_play,68.0,-19,R,R,88.1,2023,Breaking,in_play
2023-05-26,CHC,FF,foul,73.4,71,R,L,91.5,2023,Fastball,foul
2023-06-30,CHC,SL,swinging_strike,,,R,L,89.0,2023,Breaking,whiff
2023-08-28,CHC,FF,hit_into_play,102.6,-1,R,L,91.2,2023,Fastball,in_play
2023-08-02,CHC,ST,swinging_strike,,,R,R,84.2,2023,Breaking,whiff
2023-08-02,CHC,SL,swinging_strike,,,R,R,83.2,2023,Breaking,whiff
2023-06-28,CHC,KC,hit_into_play,78.6,-18,R,L,77.1,2023,Breaking,in_play
2023-09-09,CHC,SI,swinging_strike,,,L,R,90.8,2023,Fastball,whiff
2023-07-19,CHC,FF,foul,71.7,29,L,R,87.6,2023,Fastball,foul
2023-06-16,CHC,SI,foul,55.4,36,L,R,87.0,2023,Fastball,foul
2023-03-30,CHC,FC,foul,80.5,65,R,R,88.9,2023,Fastball,foul
2023-09-10,CHC,CH,swinging_strike,,,L,R,80.7,2023,Offspeed,whiff
2023-07-22,CHC,CU,swinging_strike,,,L,R,77.4,2023,Breaking,whiff
2023-04-25,CHC,FF,hit_into_play,80.0,79,L,R,95.0,2023,Fastball,in_play
2023-05-07,CHC,ST,swinging_strike,,,R,R,84.9,2023,Breaking,whiff
2023-04-12,CHC,SV,hit_into_play,80.8,47,R,R,86.3,2023,Breaking,in_play
2023-05-06,CHC,SI,foul,74.3,76,L,L,91.0,2023,Fastball,foul
2023-07-01,CHC,FF,hit_into_play,92.0,-30,L,R,96.6,2023,Fastball,in_play
2023-05-27,CHC,FS,swinging_strike,,,R,R,85.7,2023,Offspeed,whiff
2023-04-25,CHC,FF,swinging_strike,,,L,R,93.4,2023,Fastball,whiff
2023-04-20,CHC,SL,hit_into_play,94.7,22,R,R,84.4,2023,Breaking,in_play
2023-05-26,CHC,FF,foul,85.8,19,R,R,98.7,2023,Fastball,foul
2023-04-27,CHC,FF,foul,82.4,49,L,R,95.2,2023,Fastball,foul
2023-07-19,CHC,FF,foul,76.3,22,L,R,89.5,2023,Fastball,foul
2023-07-22,CHC,ST,swinging_strike,,,R,R,81.1,2023,Breaking,whiff
2023-09-05,CHC,SL,swinging_strike,,,L,L,83.5,2023,Breaking,whiff
2023-04-21,CHC,SL,swinging_strike,,,R,R,81.7,2023,Breaking,whiff
2023-06-13,CHC,SI,hit_into_play,100.8,5,R,R,95.4,2023,Fastball,in_play
2023-05-09,CHC,FF,foul,69.3,74,L,R,92.1,2023,Fastball,foul
2023-09-23,CHC,FF,foul,80.4,75,L,R,90.0,2023,Fastball,foul
2023-07-22,CHC,FF,swinging_strike,,,R,R,94.8,2023,Fastball,whiff
2023-06-16,CHC,CH,hit_into_play,96.0,22,L,R,79.2,2023,Offspeed,in_play
2023-09-19,CHC,ST,foul,45.2,-62,R,L,81.3,2023,Breaking,foul
2023-04-27,CHC,FF,hit_into_play,80.5,-14,L,R,93.2,2023,Fastball,in_play
2023-05-08,CHC,SL,hit_into_play,85.0,70,R,R,88.6,2023,Breaking,in_play
2023-06-13,CHC,FF,swinging_strike,,,L,R,94.4,2023,Fastball,whiff
2023-07-19,CHC,SI,hit_into_play,106.5,-3,R,R,87.9,2023,Fastball,in_play
2023-08-29,CHC,FC,foul,44.5,-41,L,R,94.0,2023,Fastball,foul
2023-08-29,CHC,SL,swinging_strike,,,L,R,89.6,2023,Breaking,whiff
2023-04-12,CHC,FC,foul,84.8,34,L,R,90.1,2023,Fastball,foul
2023-07-02,CHC,ST,foul,66.8,22,R,R,80.6,2023,Breaking,foul
2023-07-23,CHC,SI,foul,94.9,-6,R,R,92.5,2023,Fastball,foul
2023-05-28,CHC,SL,swinging_strike,,,R,L,82.4,2023,Breaking,whiff
2023-05-10,CHC,SL,hit_into_play,60.4,52,R,L,83.9,2023,Breaking,in_play
2023-06-30,CHC,FC,hit_into_play,109.2,16,L,R,89.9,2023,Fastball,in_play
2023-04-20,CHC,FC,swinging_strike,,,L,L,85.2,2023,Fastball,whiff
2023-05-08,CHC,FF,foul,76.5,52,L,R,96.9,2023,Fastball,foul
2023-09-24,CHC,SI,foul,72.6,51,R,R,92.8,2023,Fastball,foul
2023-09-09,CHC,SL,swinging_strike,,,R,R,86.6,2023,Breaking,whiff
2023-04-01,CHC,FC,hit_into_play,91.4,-8,R,R,88.4,2023,Fastball,in_play
2023-04-20,CHC,FC,swinging_strike,,,R,L,85.3,2023,Fastball,whiff
2023-09-07,CHC,FC,hit_into_play,91.9,-1,L,R,88.5,2023,Fastball,in_play
2023-06-13,CHC,ST,hit_into_play,74.9,71,R,R,78.4,2023,Breaking,in_play
2023-09-20,CHC,ST,hit_into_play,72.8,37,R,R,83.2,2023,Breaking,in_play
2023-05-30,CHC,FF,hit_into_play,90.6,33,L,R,88.0,2023,Fastball,in_play
2023-09-04,CHC,CH,hit_into_play,90.6,-20,R,R,87.0,2023,Offspeed,in_play
2023-04-22,CHC,FF,hit_into_play,77.1,-6,R,R,94.9,2023,Fastball,in_play
2023-04-01,CHC,SL,hit_into_play,74.2,11,R,L,82.9,2023,Breaking,in_play
2023-09-10,CHC,CH,hit_into_play,78.3,27,L,R,81.5,2023,Offspeed,in_play
2023-08-18,CHC,SL,foul,69.6,19,R,L,85.8,2023,Breaking,foul
2023-09-21,CHC,CH,swinging_strike,,,L,R,81.3,2023,Offspeed,whiff
2023-07-19,CHC,FF,foul,78.3,74,L,R,87.9,2023,Fastball,foul
2023-05-31,CHC,ST,foul,86.8,69,R,R,76.9,2023,Breaking,foul
2023-08-15,CHC,FF,foul,77.1,31,R,R,98.8,2023,Fastball,foul
2023-08-16,CHC,FF,foul,76.1,39,L,R,94.9,2023,Fastball,foul
2023-06-27,CHC,FF,hit_into_play,110.9,1,L,R,93.7,2023,Fastball,in_play
2023-09-05,CHC,SL,swinging_strike,,,R,R,85.0,2023,Breaking,whiff
2023-04-08,CHC,FC,foul,73.3,22,R,L,88.5,2023,Fastball,foul
2023-07-23,CHC,CU,foul,85.3,28,L,R,80.6,2023,Breaking,foul
2023-04-08,CHC,FF,swinging_strike,,,R,L,94.8,2023,Fastball,whiff
2023-04-22,CHC,FF,hit_into_play,98.9,49,L,L,92.7,2023,Fastball,in_play
2023-09-08,CHC,SI,hit_into_play,103.4,11,R,R,93.0,2023,Fastball,in_play
2023-08-20,CHC,CH,hit_into_play,97.5,1,L,R,81.3,2023,Offspeed,in_play
2023-04-02,CHC,FF,swinging_strike,,,R,L,90.6,2023,Fastball,whiff
2023-05-07,CHC,FC,hit_into_play,104.4,32,L,R,86.5,2023,Fastball,in_play
2023-09-04,CHC,FF,foul,69.5,42,L,L,90.2,2023,Fastball,foul
2023-09-19,CHC,KC,swinging_strike,,,R,L,79.0,2023,Breaking,whiff
2023-09-05,CHC,FF,hit_into_play,108.5,16,L,R,88.3,2023,Fastball,in_play
2023-06-13,CHC,SL,foul,86.7,32,L,R,83.5,2023,Breaking,foul
2023-08-28,CHC,FC,hit_into_play,94.6,64,R,R,87.3,2023,Fastball,in_play
2023-07-19,CHC,FF,hit_into_play,88.4,65,L,R,99.3,2023,Fastball,in_play
2023-06-17,CHC,SL,swinging_strike,,,L,R,88.2,2023,Breaking,whiff
2023-08-06,CHC,FF,foul,69.8,22,R,L,91.1,2023,Fastball,foul
2023-04-11,CHC,SI,swinging_strike,,,L,R,91.6,2023,Fastball,whiff
2023-05-07,CHC,ST,foul,65.7,66,L,L,83.6,2023,Breaking,foul
2023-07-18,CHC,SL,hit_into_play,82.0,11,R,L,81.5,2023,Breaking,in_play
2023-07-22,CHC,FF,hit_into_play,104.4,16,L,R,94.1,2023,Fastball,in_play
2023-06-30,CHC,FF,hit_into_play,94.1,9,R,L,91.3,2023,Fastball,in_play
2023-07-16,CHC,FC,foul,67.0,36,R,R,86.3,2023,Fastball,foul
2023-09-05,CHC,CH,foul,67.3,42,L,R,82.5,2023,Offspeed,foul
2023-09-23,CHC,CU,foul,78.5,62,L,R,71.8,2023,Breaking,foul
2023-03-30,CHC,CU,foul,76.5,20,R,R,79.1,2023,Breaking,foul
2023-04-26,CHC,FC,foul,73.4,17,R,R,86.4,2023,Fastball,foul
2023-05-30,CHC,FS,hit_into_play,64.7,-17,L,R,86.5,2023,Offspeed,in_play
2023-09-24,CHC,FF,swinging_strike,,,R,R,96.5,2023,Fastball,whiff
2023-05-07,CHC,FS,hit_into_play,33.8,30,R,R,84.4,2023,Offspeed,in_play
2023-06-16,CHC,SI,hit_into_play,82.0,52,R,R,93.5,2023,Fastball,in_play
2023-06-30,CHC,CH,foul,55.8,-32,L,R,87.3,2023,Offspeed,foul
2023-06-28,CHC,SI,foul,72.5,30,R,L,91.7,2023,Fastball,foul
2023-07-01,CHC,FC,foul,32.2,46,L,R,90.5,2023,Fastball,foul
2023-09-10,CHC,FF,foul_tip,,,L,R,87.7,2023,Fastball,whiff
2023-07-01,CHC,FC,foul,83.7,-35,R,R,88.5,2023,Fastball,foul
2023-06-27,CHC,ST,foul,77.3,70,R,R,82.2,2023,Breaking,foul
2023-04-12,CHC,FF,hit_into_play,76.7,47,L,R,94.4,2023,Fastball,in_play
2023-07-18,CHC,FF,hit_into_play,99.3,16,L,L,92.4,2023,Fastball,in_play
2023-04-20,CHC,FC,foul_tip,,,L,R,89.9,2023,Fastball,whiff
2023-05-24,CHC,SL,hit_into_play,88.2,0,R,R,84.2,2023,Breaking,in_play
2023-08-19,CHC,SI,foul,58.5,70,R,R,91.7,2023,Fastball,foul
2023-05-23,CHC,SL,swinging_strike_blocked,,,R,R,83.7,2023,Breaking,whiff
2023-09-22,CHC,ST,swinging_strike,,,R,R,84.5,2023,Breaking,whiff
2023-09-20,CHC,SL,hit_into_play,86.6,15,L,L,85.8,2023,Breaking,in_play
2023-07-20,CHC,SV,foul,84.8,54,L,R,83.8,2023,Breaking,foul
2023-05-07,CHC,FF,swinging_strike,,,R,R,99.6,2023,Fastball,whiff
2023-07-14,CHC,SI,swinging_strike,,,L,R,93.6,2023,Fastball,whiff
2023-08-04,CHC,SI,foul,90.7,30,L,R,86.6,2023,Fastball,foul
2023-07-18,CHC,FF,hit_into_play,103.7,7,L,R,94.1,2023,Fastball,in_play
2023-07-02,CHC,FF,foul,74.6,30,R,R,91.9,2023,Fastball,foul
2023-07-01,CHC,FF,foul,78.5,59,R,R,94.4,2023,Fastball,foul
2023-07-23,CHC,CU,hit_into_play,95.2,42,L,L,81.5,2023,Breaking,in_play
2023-03-30,CHC,FC,foul,76.3,8,L,R,92.3,2023,Fastball,foul
2023-04-07,CHC,FS,hit_into_play,78.3,29,L,R,84.7,2023,Offspeed,in_play
2023-05-24,CHC,ST,foul,75.2,74,L,R,83.7,2023,Breaking,foul
2023-05-05,CHC,CU,swinging_strike,,,R,R,84.1,2023,Breaking,whiff
2023-04-12,CHC,KC,hit_into_play,91.2,-3,L,R,82.3,2023,Breaking,in_play
2023-09-05,CHC,FF,foul,97.1,-1,L,R,95.9,2023,Fastball,foul
2023-07-01,CHC,FF,foul,91.6,-11,L,R,92.0,2023,Fastball,foul
2023-08-03,CHC,CU,foul,61.0,46,L,R,80.3,2023,Breaking,foul
2023-08-30,CHC,SL,hit_into_play,89.2,0,L,R,89.0,2023,Breaking,in_play
2023-08-16,CHC,FF,swinging_strike,,,L,R,94.5,2023,Fastball,whiff
2023-04-27,CHC,SI,hit_into_play,55.6,33,R,R,96.3,2023,Fastball,in_play
2023-06-16,CHC,FF,swinging_strike,,,R,L,91.8,2023,Fastball,whiff
2023-08-20,CHC,FF,hit_into_play,96.6,-10,L,R,88.1,2023,Fastball,in_play
2023-04-23,CHC,FF,swinging_strike,,,R,L,89.5,2023,Fastball,whiff
2023-09-21,CHC,FF,hit_into_play,94.3,48,L,R,96.3,2023,Fastball,in_play
2023-05-07,CHC,ST,foul,61.4,57,L,L,83.0,2023,Breaking,foul
2023-05-28,CHC,FF,foul,80.9,11,R,R,94.2,2023,Fastball,foul
2023-05-05,CHC,FF,hit_into_play,100.3,-6,R,L,91.4,2023,Fastball,in_play
2023-05-28,CHC,FC,foul,71.9,61,L,R,95.8,2023,Fastball,foul
2023-05-27,CHC,FF,foul,90.7,33,L,L,92.2,2023,Fastball,foul
2023-04-20,CHC,SL,hit_into_play,90.0,29,R,R,88.1,2023,Breaking,in_play
2023-08-19,CHC,SI,hit_into_play,104.4,4,R,R,91.3,2023,Fastball,in_play
2023-05-27,CHC,CH,swinging_strike,,,R,L,87.3,2023,Offspeed,whiff
2023-06-17,CHC,FF,foul,70.7,32,R,R,96.0,2023,Fastball,foul
2023-05-07,CHC,FF,foul,76.2,38,L,R,94.0,2023,Fastball,foul
2023-05-31,CHC,SI,hit_into_play,46.7,-5,R,R,92.8,2023,Fastball,in_play
2023-09-22,CHC,SI,hit_into_play,70.2,-58,L,R,93.8,2023,Fastball,in_play
2023-05-06,CHC,FF,hit_into_play,99.1,50,L,R,94.7,2023,Fastball,in_play
2023-05-24,CHC,SL,foul,57.3,-35,R,R,82.9,2023,Breaking,foul
2023-07-20,CHC,SI,foul,74.6,57,R,L,93.6,2023,Fastball,foul
2023-06-30,CHC,SL,foul,62.8,51,R,L,80.1,2023,Breaking,foul
2023-09-20,CHC,FF,foul,64.5,60,R,L,92.8,2023,Fastball,foul
2023-06-28,CHC,ST,hit_into_play,69.1,38,R,R,81.5,2023,Breaking,in_play
2023-08-28,CHC,FC,foul,92.0,-17,R,L,87.7,2023,Fastball,foul
2023-06-18,CHC,SI,hit_into_play,91.3,24,R,R,93.1,2023,Fastball,in_play
2023-05-07,CHC,SI,foul,,,R,R,94.8,2023,Fastball,foul
2023-09-20,CHC,SI,foul,82.0,-44,R,R,91.3,2023,Fastball,foul
2023-08-18,CHC,FF,foul,89.5,51,L,R,99.7,2023,Fastball,foul
2023-08-16,CHC,SI,swinging_strike,,,R,R,95.6,2023,Fastball,whiff
2023-04-09,CHC,SL,hit_into_play,62.0,30,R,L,81.2,2023,Breaking,in_play
2023-08-29,CHC,FC,hit_into_play,85.7,64,R,R,95.3,2023,Fastball,in_play
2023-04-22,CHC,FC,foul,,,R,R,90.0,2023,Fastball,foul
2023-09-09,CHC,SL,swinging_strike,,,R,R,87.4,2023,Breaking,whiff
2023-09-05,CHC,SL,swinging_strike,,,L,R,86.5,2023,Breaking,whiff
2023-07-17,CHC,FF,foul,86.9,45,R,L,94.9,2023,Fastball,foul
2023-07-21,CHC,FF,swinging_strike,,,R,L,90.3,2023,Fastball,whiff
2023-04-27,CHC,FF,foul,97.6,19,L,R,95.3,2023,Fastball,foul
2023-07-31,CHC,FC,hit_into_play,102.5,38,L,R,90.7,2023,Fastball,in_play
2023-05-24,CHC,FO,foul,86.7,-12,R,R,83.8,2023,Offspeed,foul
2023-07-01,CHC,FF,foul,73.3,46,L,R,93.7,2023,Fastball,foul
2023-08-04,CHC,SI,hit_into_play,73.5,-11,R,L,95.3,2023,Fastball,in_play
2023-06-28,CHC,SI,hit_into_play,85.8,26,R,L,89.5,2023,Fastball,in_play
2023-05-29,CHC,SI,swinging_strike,,,R,R,87.7,2023,Fastball,whiff
2023-06-16,CHC,FF,foul,73.8,52,L,R,95.5,2023,Fastball,foul
2023-04-02,CHC,FF,foul,73.3,39,R,L,90.7,2023,Fastball,foul
2023-05-30,CHC,SI,hit_into_play,78.2,18,L,R,88.3,2023,Fastball,in_play
2023-04-12,CHC,FC,foul,92.1,-24,L,R,91.3,2023,Fastball,foul
2023-09-10,CHC,CH,hit_into_play,87.8,-3,L,R,82.1,2023,Offspeed,in_play
2023-06-14,CHC,CU,swinging_strike,,,L,R,79.9,2023,Breaking,whiff
2023-08-06,CHC,FC,hit_into_play,84.3,13,L,R,88.6,2023,Fastball,in_play
2023-04-01,CHC,SL,swinging_strike,,,L,L,82.4,2023,Breaking,whiff
2023-09-07,CHC,SI,hit_into_play,107.8,-12,R,R,93.2,2023,Fastball,in_play
2023-04-09,CHC,ST,hit_into_play,83.0,-8,R,R,82.3,2023,Breaking,in_play
2023-07-18,CHC,SI,foul,73.3,39,R,L,92.6,2023,Fastball,foul
2023-08-03,CHC,SL,swinging_strike,,,R,R,87.4,2023,Breaking,whiff
2023-04-10,CHC,SI,hit_into_play,100.9,8,R,R,94.9,2023,Fastball,in_play
2023-08-06,CHC,FF,foul,87.2,44,L,L,90.3,2023,Fastball,foul
2023-09-24,CHC,FC,hit_into_play,111.7,24,R,L,83.1,2023,Fastball,in_play
2023-04-20,CHC,SL,hit_into_play,87.0,54,R,R,85.7,2023,Breaking,in_play
2023-08-15,CHC,SL,foul,72.5,34,R,R,86.0,2023,Breaking,foul
2023-09-07,CHC,SI,foul,72.5,22,L,R,92.7,2023,Fastball,foul
2023-04-01,CHC,SI,foul,,,R,R,95.5,2023,Fastball,foul
2023-04-22,CHC,FF,foul,84.8,52,R,L,94.4,2023,Fastball,foul
2023-08-20,CHC,SI,hit_into_play,96.9,22,R,R,89.0,2023,Fastball,in_play
2023-04-21,CHC,SV,swinging_strike,,,R,L,77.6,2023,Breaking,whiff
2023-09-09,CHC,FF,foul,75.8,21,R,R,91.3,2023,Fastball,foul
2023-09-05,CHC,SI,foul,82.2,24,L,L,94.5,2023,Fastball,foul
2023-09-23,CHC,FC,swinging_strike,,,L,R,86.8,2023,Fastball,whiff
2023-07-02,CHC,FF,foul,71.0,62,L,R,95.5,2023,Fastball,foul
2023-05-24,CHC,SI,hit_into_play,104.1,-2,L,R,90.0,2023,Fastball,in_play
2023-06-28,CHC,KC,hit_into_play,98.8,35,R,L,79.5,2023,Breaking,in_play
2023-05-25,CHC,FC,foul,74.5,20,R,R,88.0,2023,Fastball,foul
2023-09-05,CHC,SL,hit_into_play,82.0,-41,R,R,88.3,2023,Breaking,in_play
2023-09-24,CHC,SL,hit_into_play,93.1,33,L,L,80.5,2023,Breaking,in_play
2023-07-20,CHC,SL,hit_into_play,102.6,19,R,R,87.5,2023,Breaking,in_play
2023-08-06,CHC,FF,hit_into_play,99.2,45,R,L,92.1,2023,Fastball,in_play
2023-04-21,CHC,EP,hit_into_play,61.5,63,R,R,51.9,2023,Offspeed,in_play
2023-09-22,CHC,FC,swinging_strike,,,R,R,85.4,2023,Fastball,whiff
2023-09-22,CHC,KC,hit_into_play,73.3,-7,R,L,79.9,2023,Breaking,in_play
2023-08-06,CHC,FF,hit_into_play,108.3,8,L,L,92.4,2023,Fastball,in_play
2023-08-03,CHC,ST,hit_into_play,92.3,45,R,R,85.0,2023,Breaking,in_play
2023-06-27,CHC,FF,foul,68.4,21,R,L,93.8,2023,Fastball,foul
2023-05-29,CHC,FC,swinging_strike,,,L,R,87.4,2023,Fastball,whiff
2023-06-15,CHC,SI,hit_into_play,98.6,-14,L,R,91.9,2023,Fastball,in_play
2023-07-02,CHC,FF,hit_into_play,87.2,-32,R,R,94.4,2023,Fastball,in_play
2023-04-21,CHC,SL,hit_into_play,107.5,7,R,R,79.8,2023,Breaking,in_play
2023-08-30,CHC,SI,hit_into_play,96.3,-1,R,R,95.9,2023,Fastball,in_play
2023-04-08,CHC,FF,hit_into_play,102.1,35,R,L,96.8,2023,Fastball,in_play
2023-05-23,CHC,FS,hit_into_play,103.3,-2,R,R,86.9,2023,Offspeed,in_play
2023-07-15,CHC,FF,swinging_strike,,,R,L,95.4,2023,Fastball,whiff
2023-09-04,CHC,SL,swinging_strike,,,R,L,82.4,2023,Breaking,whiff
2023-04-25,CHC,FF,hit_into_play,93.4,71,L,R,94.1,2023,Fastball,in_play
2023-04-01,CHC,SL,swinging_strike,,,L,L,82.9,2023,Breaking,whiff
2023-08-30,CHC,SL,swinging_strike,,,L,R,86.1,2023,Breaking,whiff
2023-05-23,CHC,KC,foul,79.3,56,R,L,78.3,2023,Breaking,foul
2023-08-18,CHC,FC,hit_into_play,104.7,30,R,R,86.3,2023,Fastball,in_play
2023-05-07,CHC,FC,foul,85.4,36,L,R,90.4,2023,Fastball,foul
2023-07-01,CHC,CH,foul,74.9,-30,R,R,84.8,2023,Offspeed,foul
2023-09-08,CHC,ST,foul,67.0,32,R,R,80.7,2023,Breaking,foul
2023-07-14,CHC,CH,swinging_strike,,,R,R,87.8,2023,Offspeed,whiff
2023-09-10,CHC,ST,hit_into_play,82.0,71,R,R,84.3,2023,Breaking,in_play
2023-05-31,CHC,ST,hit_into_play,90.9,40,R,R,75.6,2023,Breaking,in_play
2023-07-22,CHC,SI,foul,70.0,81,R,R,91.9,2023,Fastball,foul
2023-09-24,CHC,CU,hit_into_play,92.6,37,R,L,76.5,2023,Breaking,in_play
2023-07-14,CHC,CH,hit_into_play,70.0,-6,L,R,87.1,2023,Offspeed,in_play
2023-09-24,CHC,SI,foul,74.1,55,R,L,90.2,2023,Fastball,foul
2023-06-14,CHC,FC,swinging_strike,,,R,R,84.6,2023,Fastball,whiff
2023-06-13,CHC,FF,hit_into_play,98.5,11,L,R,95.9,2023,Fastball,in_play
2023-08-16,CHC,FF,foul,76.5,30,R,R,95.0,2023,Fastball,foul
2023-04-12,CHC,FF,foul,81.7,32,L,R,94.5,2023,Fastball,foul
2023-07-20,CHC,SL,foul,75.0,-24,R,R,84.7,2023,Breaking,foul
2023-04-09,CHC,ST,foul,67.7,65,L,R,83.2,2023,Breaking,foul
2023-05-25,CHC,EP,hit_into_play,99.0,7,R,R,48.3,2023,Offspeed,in_play
2023-04-08,CHC,FC,foul,70.6,52,R,L,88.9,2023,Fastball,foul
2023-07-16,CHC,SL,swinging_strike,,,L,L,81.5,2023,Breaking,whiff
2023-04-01,CHC,SI,hit_into_play,103.9,-23,R,R,95.9,2023,Fastball,in_play
2023-09-21,CHC,SI,hit_into_play,72.3,-6,R,R,97.1,2023,Fastball,in_play
2023-06-18,CHC,SI,swinging_strike,,,L,R,102.0,2023,Fastball,whiff
2023-07-14,CHC,CH,swinging_strike,,,L,R,88.6,2023,Offspeed,whiff
2023-05-08,CHC,SI,foul,75.3,34,R,R,90.4,2023,Fastball,foul
2023-07-02,CHC,CU,hit_into_play,74.0,0,R,R,80.4,2023,Breaking,in_play
2023-07-02,CHC,FF,hit_into_play,92.3,0,R,L,94.6,2023,Fastball,in_play
2023-09-09,CHC,FF,foul,60.3,37,L,R,92.0,2023,Fastball,foul
2023-09-23,CHC,FC,hit_into_play,69.5,62,R,R,88.2,2023,Fastball,in_play
2023-04-21,CHC,SI,foul_tip,,,R,L,91.5,2023,Fastball,whiff
2023-05-07,CHC,FF,foul_tip,,,R,R,94.8,2023,Fastball,whiff
2023-09-20,CHC,SI,hit_into_play,105.3,23,R,R,93.7,2023,Fastball,in_play
2023-08-05,CHC,ST,foul,63.5,-29,R,R,79.3,2023,Breaking,foul
2023-08-03,CHC,FS,swinging_strike,,,L,R,84.8,2023,Offspeed,whiff
2023-04-10,CHC,KC,hit_into_play,90.7,18,R,L,77.3,2023,Breaking,in_play
2023-09-06,CHC,CH,foul,78.0,-45,R,L,81.8,2023,Offspeed,foul
2023-03-30,CHC,FC,hit_into_play,95.9,-2,R,R,88.3,2023,Fastball,in_play
2023-05-28,CHC,FC,hit_into_play,98.8,-17,R,R,98.1,2023,Fastball,in_play
2023-06-28,CHC,SI,hit_into_play,91.3,-22,R,R,98.0,2023,Fastball,in_play
2023-08-01,CHC,FF,hit_into_play,66.1,-51,R,L,92.4,2023,Fastball,in_play
2023-08-06,CHC,SL,swinging_strike_blocked,,,R,L,85.0,2023,Breaking,whiff
2023-05-08,CHC,SI,foul,47.5,-68,R,R,98.6,2023,Fastball,foul
2023-05-05,CHC,SL,swinging_strike,,,L,L,80.5,2023,Breaking,whiff
2023-07-17,CHC,FC,hit_into_play,79.1,52,R,R,89.0,2023,Fastball,in_play
2023-05-26,CHC,FF,swinging_strike,,,R,R,98.8,2023,Fastball,whiff
2023-05-26,CHC,FF,foul,,,R,R,97.5,2023,Fastball,foul
2023-09-10,CHC,FC,hit_into_play,101.0,8,L,R,89.2,2023,Fastball,in_play
2023-09-09,CHC,FC,foul,72.7,63,R,R,89.3,2023,Fastball,foul
2023-08-16,CHC,FF,foul,82.5,11,L,R,96.5,2023,Fastball,foul
2023-07-17,CHC,KC,hit_into_play,59.1,-43,R,L,78.0,2023,Breaking,in_play
2023-05-27,CHC,ST,foul,70.9,47,R,R,84.8,2023,Breaking,foul
2023-09-23,CHC,FF,foul,,,L,R,89.7,2023,Fastball,foul
2023-08-18,CHC,ST,hit_into_play,78.8,40,L,R,82.2,2023,Breaking,in_play
2023-05-28,CHC,FF,hit_into_play,61.8,-38,R,R,94.0,2023,Fastball,in_play
2023-09-21,CHC,SI,hit_into_play,81.1,58,R,R,88.4,2023,Fastball,in_play
2023-08-19,CHC,ST,hit_into_play,74.3,54,R,R,82.0,2023,Breaking,in_play
2023-09-24,CHC,FF,foul,,,R,L,90.7,2023,Fastball,foul
2023-08-02,CHC,SL,foul,69.4,19,R,R,83.5,2023,Breaking,foul
2023-04-12,CHC,SI,foul,74.3,27,R,R,92.1,2023,Fastball,foul
2023-06-14,CHC,FC,foul,92.4,-23,L,R,93.3,2023,Fastball,foul
2023-05-27,CHC,CU,hit_into_play,104.2,10,R,R,81.1,2023,Breaking,in_play
2023-08-01,CHC,SL,swinging_strike,,,R,L,81.9,2023,Breaking,whiff
2023-09-19,CHC,SI,hit_into_play,78.0,27,R,R,96.5,2023,Fastball,in_play
2023-09-09,CHC,FF,hit_into_play,32.2,-59,L,R,97.8,2023,Fastball,in_play
2023-08-04,CHC,SI,foul,76.3,27,R,L,93.5,2023,Fastball,foul
2023-08-29,CHC,FC,foul,67.8,65,R,R,94.1,2023,Fastball,foul
2023-07-17,CHC,SI,hit_into_play,87.5,43,L,R,90.3,2023,Fastball,in_play
2023-07-17,CHC,FF,hit_into_play,84.3,27,R,L,94.0,2023,Fastball,in_play
2023-09-21,CHC,CU,hit_into_play,96.3,24,R,R,81.6,2023,Breaking,in_play
2023-05-07,CHC,SL,foul,83.7,41,R,L,89.5,2023,Breaking,foul
2023-05-06,CHC,SL,swinging_strike,,,R,R,83.7,2023,Breaking,whiff
2023-05-10,CHC,CU,hit_into_play,89.0,-23,L,R,84.2,2023,Breaking,in_play
2023-04-01,CHC,SI,foul,80.9,-34,R,R,95.8,2023,Fastball,foul
2023-06-14,CHC,SL,hit_into_play,55.5,53,R,R,84.4,2023,Breaking,in_play
2023-09-19,CHC,SI,swinging_strike,,,R,R,95.0,2023,Fastball,whiff
2023-05-29,CHC,SI,hit_into_play,92.4,-7,L,R,91.9,2023,Fastball,in_play
2023-04-22,CHC,SI,foul,76.9,-45,R,R,97.4,2023,Fastball,foul
2023-07-20,CHC,SI,foul,71.4,49,R,L,94.5,2023,Fastball,foul
2023-07-31,CHC,SL,foul,70.0,51,R,R,82.9,2023,Breaking,foul
2023-04-27,CHC,ST,hit_into_play,93.2,60,L,R,79.2,2023,Breaking,in_play
2023-08-20,CHC,SI,foul,104.2,39,R,R,88.3,2023,Fastball,foul
2023-09-07,CHC,FF,foul,68.8,41,R,R,91.7,2023,Fastball,foul
2023-06-15,CHC,FF,foul,77.9,43,L,R,97.4,2023,Fastball,foul
2023-07-02,CHC,FF,swinging_strike,,,R,L,96.5,2023,Fastball,whiff
2023-06-14,CHC,CH,foul,66.5,55,L,R,88.1,2023,Offspeed,foul
